"id"|"EAN13"|"CODE_ISP"|"EDITABLE_NAME"|"PRINCIPE_ACTIVE"|"CLEAR_CONCENTRATION"|"CONCENTRATION"|"SHAPE_PHARMACY"|"QUANTITY_PER_CONTAINER"|"UNIT_OF_MEASUREMENT"|"LABORATORY"|"MASTER_CATEGORY"|"CATEGORY"|"SUB_CATEGORY"|"PRESCRIPTION_TYPE"|"BIOEQUIVALENT"|"COOLED"|"CENABAST"|"BRAND"|"LIQUID"
777001323|7804640561159|"F-23561"|"Metronidazol Ovulos 500mg gen (Hospifarma) cjx10"|"METRONIDAZOL"||"500mg"|"ÓVULOS"||"por cada Óvulo"|"Hospifarma"||"Infecciones"|"Antimicoticos"|"Receta Médica"|||||
777001324|7804640561364|"F-24952"|"Azitromicina 200mg/5ml solucion oral 30ml (Hospifarma)"|"AZITROMICINA"||"200mg/5ml"|"POLVO PARA SUSPENSIÓN ORAL"||"por cada 100 ml de Solución"|"Hospifarma"||"Infecciones"|"Antibioticos"|"Receta Médica"|||||
777001325|7804640561739|"F-25837"|"Ketoprofeno Gel 2,5% x60g (Hospifarma)"|"KETOPROFENO"||"2.5%"|"Gel"||""|"Hospifarma"||"Analgesicos y Antinflamatorios"||"Venta directa"|||||
777001326|7804640561883|"No Aplica"|"Momtop Unguento 30g"|"DEXPANTENOL"||"N/A"|"UNGÜENTO"||""|"Hospifarma"||"Mundo Infantil"|"Cremas y pomadas"|"No Aplica"|||||
777001327|7804640561944|"F-26276"|"Hierro Sacarosa Solución Inyectable 100mg/5ml x 10 ampollas (Hospifarma)"|"Hierro Sacarosa"||"100mg/5ml"|"SOLUCIÓN INYECTABLE"||""|"Hospifarma"||"Cardiovascular"|"Antianemicos"|"Receta Médica"|||||
777001328|7804640561975||"I-Live 0,4% solución oftálmica 10ml"|"HIALURONATO DE SODIO"||"0.4%"|"SOLUCIÓN OFTÁLMICA"||"por cada 100ml de Solución"|"Hospifarma"||"Organos de los Sentidos"|"Oftalmicos"|"Receta Médica"|||||
777001329|7804650880028|"F-20013"|"Ibuprofeno 600mg x20com. (Ascend)"|"IBUPROFENO"||"600mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Analgesicos y Antinflamatorios"||"Receta Médica"|||||
777001330|7804650880219|"F-20065"|"Anzap 10mg x30com"|"OLANZAPINA"||"10mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Salud Mental"|"Antipsicoticos"|"Receta Médica"|||||
777001331|7804650880936|"F-21866"|"Azitromicina 500mg x6com. (Ascend)"|"AZITROMICINA"||"500mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Infecciones"|"Antibioticos"|"Receta Médica"|||||
777001332|7804650881506|"F-23376"|"Atorvastatina 20mg x30com. (Ascend)"|"ATORVASTATINA"||"20mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Cardiovascular"|"Colesterol y Trigliceridos"|"Receta Médica"|||||
777001333|7804650881773|"F-23514"|"Pentinor 75mg x40cap"|"PREGABALINA"||"75mg"|"CAPSULAS"||"por cada Cápsula"|"Ascend"||"Salud Mental"|"Anticonvulsivantes"|"Receta Médica"|||||
777001334|7804650881834|"F-22759"|"Olmepress 40mg x30com"|"Olmesartan medoxomilo"||"40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001335|7804650881933|"F-23081"|"Texinal 80mg x30com"|"Telmisartan"||"80mg"|"COMPRIMIDOS"||"por cada Comprimido"|"Ascend"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001336|7804650883203|"F-24559"|"Dorzox T Solucion oftalmica 5ml"|"DORZOLAMIDA ; TIMOLOL"||"2% ; 0.5%"|"SOLUCIÓN OFTÁLMICA"||"por cada 100ml de Solución"|"Ascend"||"Organos de los Sentidos"|"Oftalmicos"|"Receta Médica"|||||
777001337|7804650884620|"F-25245"|"Amoxicilina Acido Clavulanico 875/125mg x14com. (Ascend)"|"Acido clavulanico ; Amoxicilina"||"125mg ; 875mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Infecciones"|"Antibioticos"|"Receta Médica"|||||
777001338|7804650884804|"F-22402"|"Esomeprazol 20mg x30comp (Ascend)"|"ESOMEPRAZOL"||"20mg"|"CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO"||"por cada Cápsula"|"Ascend"||"Bioequivalentes"||"Receta Médica"|||||
777001339|7804650884811|"F-24160"|"Esomeprazol 40mg x30comp (Ascend)"|"ESOMEPRAZOL"||"40mg"|"CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO"||"por cada Cápsula"|"Ascend"||"Bioequivalentes"||"Receta Médica"|||||
777001340|7804650885306|"F-24612"|"Amoxicilina Acido Clavulanico 500/125 x 20 comprimidos (Ascend)"|"Acido clavulanico ; Amoxicilina"||"125mg ; 500mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Infecciones"|"Antibioticos"|"Receta Médica"|||||
777001341|7804650885368|"F-19959"|"Quetiapina 25mg x30com (Ascend)"|"QUETIAPINA"||"25mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Ascend"||"Salud Mental"|"Antipsicoticos"|"Receta Médica"|||||
777001342|7804651290130|"B-922"|"Perenteryl Polvo 250mg x10sob"|"SACCHAROMYCES BOULARDII"||"250mg"|"LIOFILIZADO PARA USO ORAL"||"por cada Sobre"|"Axon"||"Gastrointestinal"|"Antidiarreicos"|"Venta directa"|||||
777001343|7804653720383|"F-23154"|"Dutasvitae 0,5mg x30cap"|"Dutasterida"||"0.5mg"|"CAPSULAS BLANDAS"||"por cada Cápsula"|"Galenicum"||"Genito-Urinario"|"Prostata"|"Receta Médica"|||||
777001344|7804653720567|"F-24240"|"Nebivitae 5 mg x 28 comprimidos"|"NEBIVOLOL"||"5mg"|"COMPRIMIDOS"||"por cada Comprimido"|"Galenicum"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001345|7804656600033|"F-21659"|"Ladee 20 x28com"|"DROSPIRENONA ; ETINILESTRADIOL"||"3mg ; 0.02mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Exeltis"||"Anticonceptivos"||"Receta Médica"|||||
777001346|7804656600286|"No Aplica"|"Regenesis Max x30cap"|"MULTIVITAMINICO"||"N/A"|"CAPSULAS"||""|"Exeltis"||"Otros"|"Vitaminas y minerales"|"No Aplica"|||||
777001347|7804667110309|"F-18682"|"Cilokare 6.25mg x30com"|"CARVEDILOL"||"6.25mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Dr. Reddys"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001348|7804667110316|"F-18683"|"Cilokare 12,5mg x30com"|"CARVEDILOL"||"12.5mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Dr. Reddys"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001349|7804667110361|"F-19232"|"Etalokare 10mg x30com.rec"|"ESCITALOPRAM"||"10mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Dr.Reddys"||"Salud Mental"|"Antidepresivos"|"Receta Médica"|||||
777001350|7804667110392|"F-25115"|"Rivaxored 20mg x28com"|"Rivaroxaban"||"20mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Dr.Reddys"||"Cardiovascular"|"Anticoagulantes"|"Receta Médica"|||||
777001351|7804673040027|"No Aplica"|"Vitamina C efervescente 1000mg x20com (Curae Spri)"|"Acido Ascórbico (Vitamina C)"||"1000mg"|"COMPRIMIDOS EFERVESCENTES"||""|"Curae Spri"||""||"No Aplica"|||||
777001352|7804673040317|"F-26633"|"Amlodipino 5mg x 30com (Curae Spring)"|"AMLODIPINO"||"5mg"|"COMPRIMIDOS"||""|"Curae Spring"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001353|7804918402450|"No Aplica"|"Lifestyles Skyn in feel x3"|"PRESERVATIVO DE VINYL"||"N/A"|||""|"Prater"||"Anticonceptivos"||"No Aplica"|||||
777001354|7804918403440|"No Aplica"|"Bentley Gel lubricante hot! 50g"|"LUBRICANTE INTIMO"||"N/A"|"Solución"||""|"Prater"||"Genito-Urinario"|"Lubricantes intimos"|"No Aplica"|||||
777001355|7804918403495|"No Aplica"|"Lifestyles Large con Espermicida x 3 unidades"|"PRESERVATIVO LATEX"||"N/A"|||""|"Prater"||"Genito-Urinario"|"Preservativos"|"No Aplica"|||||
777001356|7804918410608|"F-14580"|"Bevitex Forte gotas x20ml"|"PARGEVERINA"||"10MG/ML"|"SOLUCION ORAL PARA GOTAS"||"por cada 100 ml de Solución"|"Prater"||"Gastrointestinal"|"Antiespasmodicos"|"Receta Médica"|||||
777001357|7804918441244|"F-23183"|"Bevitex Compuesto gts x20ml"|"Metamizol magnesico ; Pargeverina"||"300mg/ml ; 6mg/ml"|"SOLUCION ORAL PARA GOTAS"||"por cada 100 ml de Solución"|"Prater"||"Gastrointestinal"|"Antiespasmodicos"|"Receta Médica"|||||
777001358|7804918441312|"F-23439"|"Neoalledryl-D x30com"|"DESLORATADINA ; PSEUDOEFEDRINA"||"2.5MG ; 120MG"|"COMPRIMIDOS DE LIBERACION PROLONGADA"||"por cada Comprimido"|"Prater"||"Inmunologia"|"Antihistaminicos"|"Receta Médica"|||||
777001359|7804918451625|"No Aplica"|"Bentley Jabon intimo 250ml"|"Jabon Intimo"||"N/A"|||""|"Prater"||"Higiene personal"|"Higiene intima femenina"|"No Aplica"|||||
777001360|7804918500293|"No Aplica"|"Infortin Kidkal jarabe 170ml"|"Zinc; Calcio; Colecalciferol (Vitamina D3)"||"10MG; 200MG; 2.5UG"|"JARABE"||""|"Prater"||"Otros"|"Vitaminas y minerales"|"No Aplica"|||||
777001361|7804918500385|"No Aplica"|"Bentley Gel frutilla 50g"|"LUBRICANTE INTIMO"||"N/A"|"Solución"||""|"Prater"||"Genito-Urinario"|"Lubricantes intimos"|"No Aplica"|||||
777001362|7804923003031|"No Aplica"|"Millefiori Cera Depilatoria Clasica Tarro 200g"|"Cera depilatoria"||"N/A"|||""|"Millefiori"||"Higiene personal"|"Depilacion"|"No Aplica"|||||
777001363|7804945062504|"No Aplica"|"Familand Bio shampoo manzanilla 750 ml"|"SHAMPOO"||"N/A"|"SHAMPOO"||""|"Familand"||"Capilar"|"Shampoo y Balsamo"|"No Aplica"|||||
777001364|7804995101284|"No Aplica"|"Thermica Guatero junior 1lt con forro"|"Guatero plastico con forro"||"N/A"|||""|"Thermica"||"Accesorios"|"Guateros"|"No Aplica"|||||
777001365|7805256000025|"F-12327"|"Alphagan P solucion oftalmica 5ml"|"BRIMONIDINA"||"0.15%"|"SOLUCIÓN OFTÁLMICA"||"por cada 100ml de Solución"|"Allergan"||"Organos de los Sentidos"|"Oftalmicos"|"Receta Médica"|||||
777001366|7805854000106|"No Aplica"|"Mamadera Patito Vidrio Celeste 35ml (Mary)"|"Patito de vidrio"||"N/A"|||""|"GENERICO"||"Mundo Infantil"|"Chupetes y mamaderas"|"No Aplica"|||||
777001367|7805854000434|"No Aplica"|"Mamadera Patito Vidrio rosado 35ml"|"Patito de vidrio"||"N/A"|||""|"GENERICO"||"Mundo Infantil"|"Chupetes y mamaderas"|"No Aplica"|||||
777001368|7809591400366|"No Vigente"|"Sulpilan Forte 300mg x20cap."|"SULPIRIDA"||"300mg"|"CAPSULAS"||"por cada Cápsula"|"ITF-Labomed"||"Salud Mental"|"Antidepresivos"|"Receta Médica"|||||
777001369|7809591401257|"F-17946"|"Flector Granulado 50mg x10sobres"|"DICLOFENACO"||"50mg"|"Granulado para solución oral"||""|"ITF-Labomed"||"Analgesicos y Antinflamatorios"||"Receta Médica"|||||
777001370|7809591401752|"No Aplica"|"Naticare LAT x60"|"MULTIVITAMINICO"||"N/A"|"CAPSULAS"||""|"ITF-Labomed"||"Otros"|"Vitaminas y minerales"|"No Aplica"|||||
777001371|7809591401820|"F-18976"|"Vesicare 5mg x10com."|"Solifenacina"||"5mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"ITF-Labomed"||"Genito-Urinario"|"Antiespasmódico urinario"|"Receta Médica"|||||
777001372|7809591402179|"F-25683"|"Oltan D 40mg/12,5mg x30com"|"Hidroclorotiazida ; Olmesartan medoxomilo"||"12.5mg ; 40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"ITF-Labomed"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001373|7809591402506|"No Aplica"|"Naticare Supra x30"|"MULTIVITAMINICO"||"N/A"|"CAPSULAS"||""|"ITF-Labomed"||"Otros"|"Vitaminas y minerales"|"No Aplica"|||||
777001374|7809591402544|"F-23631"|"Broncard 60mg x20com"|"LEVODROPROPIZINA"||"60mg"|"COMPRIMIDOS"||"por cada Comprimido"|"ITF-Labomed"||"Respiratorio"|"Antitusivos"|"Receta Médica"|||||
777001375|7809591402780|"F-25025"|"Oltan 20mg x30com"|"Olmesartan medoxomilo"||"20mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"ITF-Labomed"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001376|7809591402797|"F-25027"|"Oltan 40mg x30com"|"Olmesartan medoxomilo"||"40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"ITF-Labomed"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001377|7809591402902|"F-25727"|"Oltan D 20mg/12,5mg x30com"|"Hidroclorotiazida ; Olmesartan medoxomilo"||"12.5mg ; 20mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"ITF-Labomed"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001378|7809591403039|"F-19725"|"Pregalin 75mg x 30 comprimidos biranurados"|"PREGABALINA"||"75mg"|"COMPRIMIDOS"||"por cada Comprimido"|"ITF-Labomed"||"Salud Mental"|"Anticonvulsivantes"|"Receta Médica"|||||
777001379|7809591403046|"F-19726"|"Pregalin 150mg x30 comprimidos biranurados"|"PREGABALINA"||"150mg"|"COMPRIMIDOS"||""|"ITF-Labomed"||"Salud Mental"|"Anticonvulsivantes"|"Receta Médica"|||||
777001380|7809604500557|"F-22595"|"Esantop 50mg x4com"|"SILDENAFIL"||"50mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Esan"||"Genito-Urinario"|"Disfuncion erectil"|"Receta Médica"|||||
777001381|7809604500571|"F-22595"|"Esantop 50mg x12com"|"SILDENAFIL"||"50mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Esan"||"Genito-Urinario"|"Disfuncion erectil"|"Receta Médica"|||||
777001382|7809605500068|"F-14822"|"Fenoterol Ipratropio solucion 20ml (Pharmamerica)"|"Bromuro de ipratropio ; Fenoterol"||"0.5mg ; 0.25mg"|"SOLUCIÓN PARA NEBULIZACIÓN"||"por cada 100 ml de Solución"|"Pharmamerica"||"Respiratorio"|"Asma"|"Receta Médica"|||||
777001383|7809605500198|"F-24072"|"Calcitriol 0,25ug x60cap (Pharmamerica)"|"Calcitriol"||"0.25ug"|"CAPSULAS BLANDAS"||"por cada Cápsula"|"Pharmamerica"||"Osteomuscular"|"Osteoporosis"|"Receta Médica"|||||
777001384|7841141003450|"F-19944"|"Iltuxam 40mg/5mg x28com"|"Amlodipino ; Olmesartan medoxomilo"||"5mg ; 40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Tecnofarma"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001385|7891150013919|"No Aplica"|"Dove Jabon liquido exfoliante suave 250ml"|"Jabón"||"N/A"|"Solución"||""|"Dove"||"Higiene personal"|"Jabones"|"No Aplica"|||||
777001386|7891317002435|"F-22997"|"Pietra Ed 2mg x30com"|"DIENOGEST"||"2mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Eurofarma"||"Anticonceptivos"||"Receta Médica"|||||
777001387|7891317005023|"F-21469"|"Antrofi 1% crema vaginal 30g"|"Promestrieno"||"1%"|"CREMA"||"por cada 100g de Crema"|"Eurofarma"||"Hormonas"|"Menopausia"|"Receta Médica"|||||
777001388|7891317012809|"F-24805"|"Lucaste Granulado 4mg x 30 sobres"|"Montelukast"||"4MG"|"GRANULADO"||"por cada Sobre"|"Eurofarma"||"Respiratorio"|"Asma"|"Receta Médica"|||||
777001389|7891317018467|"F-26037"|"Olmesartan 20 mg x 30 comprimidos (Eurofarma)"|"Olmesartan medoxomilo"||"20mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Eurofarma"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001390|7891317018474|"F-25976"|"Olmesartan 40mg x30com (Eurofarma)"|"Olmesartan medoxomilo"||"40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Eurofarma"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001391|7891317023140|"F-26707"|"Olmesartan Hidroclorotiazida 40mg/12,5mg x30com (Eurofarma)"|"Hidroclorotiazida ; Olmesartan medoxomilo"||"12.5mg ; 40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Eurofarma"||"Cardiovascular"|"Antihipertensivos"|"Receta Médica"|||||
777001392|7891317120573|"F-19292"|"Clavam Duo 875/125mg x20com"|"Acido clavulanico ; Amoxicilina"||"125mg ; 875mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Eurofarma"||"Analgesicos y Antinflamatorios"||"Receta Médica"|||||
777001393|7891317129491|"F-19418"|"Clavam Duo 400/57 suspensión oral 70ml."|"Acido clavulanico ; Amoxicilina"||"57mg/5ml ; 400mg/5ml"|"POLVO PARA SUSPENSIÓN ORAL"||"por cada 100 ml de Solución"|"Eurofarma"||"Infecciones"|"Antibioticos"|"Receta Médica"|||||
777001394|7898587770668||"Garnier Cor Intensa 8/1 rubio claro ceniza"|"Tintura capilar"||"Rubio claro ceniza"|||""|"Garnier"||"Capilar"|"Tinturas"||||||
777001395|7898587775908||"Garnier Cor Intensa 2/1 negro azulado"|"Tintura capilar"||"Negro azulado"|||""|"Garnier"||"Capilar"|"Tinturas"||||||
777001396|7899026462601||"Garnier Cor Intensa 5/0 castaño claro"|"Tintura capilar"||"Castaño claro"|||""|"Garnier"||"Capilar"|"Tinturas"||||||
777001397|8427426033276|"No Aplica"|"Interprox Cepillo micro 0.9 x6"|"Cepillo interproximal"||"Micro 0.9mm"|"Cepillo interproximal"||""|"Dentaid"||"Salud bucal"||"No Aplica"|||||
777001398|8427426046535|"No Aplica"|"Vitis Cera prot.ortodoncia 2x1"|"Cera protectora para ortodoncia"||"N/A"|"Cera de ortodoncia"||""|"Vitis"||"Salud bucal"||"No Aplica"|||||
777001399|8436024611144|"F-19171"|"Disflax 6mg x20com"|"Deflazacort"||"6MG"|"COMPRIMIDOS"||"por cada Comprimido"|"Faes Farma"||"Inmunologia"|"Corticoides"|"Receta Retenida"|||||
777001400|8436024611151|"F-19172"|"Disflax 30mg x10com"|"Deflazacort"||"30mg"|"COMPRIMIDOS"||"por cada Comprimido"|"Faes Farma"||"Inmunologia"|"Corticoides"|"Receta Retenida"|||||
777001401|8436024613407|"F-25069"|"Bilidren Pediatrico 10mg x30com"|"Bilastina"||"10mg"|"Comprimidos bucodispesables"||"por cada Comprimido"|"Faes Farma"||"Inmunologia"|"Antihistaminicos"|"Receta Médica"|||||
777001402|8437002591663|"No Aplica"|"Phb Cepillo super 6 sensible"|"Cepillo dental sensible"||"N/A"|"Cepillo dental"||""|"PHB"||"Salud bucal"||"No Aplica"|||||
777001403|8886451001375|"No Aplica"|"Glucerna Triple care vainilla 850g"|"Alimento en polvo para diabeticos"||"N/A"|||""|"Abbott"||"Leches"|"Leches adulto"|"No Aplica"|||||
777001404|8901117029620|"F-22858"|"Rismia 3mg x30com.rec"|"RISPERIDONA"||"3MG"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Indopharma"||"Salud Mental"|"Antipsicoticos"|"Receta Médica"|||||
777001405|8901117029637|"F-22859"|"Rismia 1mg x30com.rec"|"RISPERIDONA"||"1MG"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Indopharma"||"Salud Mental"|"Antipsicoticos"|"Receta Médica"|||||
777001406|8902281606037|"F-23432"|"Neuropreg 75mg x28cap"|"PREGABALINA"||"75mg"|"CAPSULAS"||"por cada Cápsula"|"Indopharma"||"Salud Mental"|"Anticonvulsivantes"|"Receta Médica"|||||
777001407|8902319037598|"F-26324"|"Dulatine 30mg x30cap"|"DULOXETINA"||"30mg"|"CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO"||"por cada cápsula"|"Emcure Pharmaceuticals"||"Salud Mental"|"Antidepresivos"|"Receta Médica"|||||
777001408|8903726191286|"F-22777"|"Clopidogrel x30com. (Sevenpharma)"|"Clopidogrel"||"75mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Sevenpharma"||"Bioequivalentes"||"Receta Médica"|||||
777001409|8903726192337|"F-22684"|"Levocetirizina 5mg x30com. (Sevenpharma)"|"LEVOCETIRIZINA"||"5mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Seven Pharma"||"Inmunologia"|"Antihistaminicos"|"Receta Médica"|||||
777001410|8903726193389|"F-22745"|"Escitalopram 20mg x30 sevenpharma"|"ESCITALOPRAM"||"20mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Sevenpharma"||"Salud Mental"|"Antidepresivos"|"Receta Médica"|||||
777001411|8903726208205|"F-22685"|"Levofloxacino 500mg x7com. (Seven Pharma)"|"LEVOFLOXACINO"||"500mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Seven Pharma"||"Infecciones"|"Antibioticos"|"Receta Retenida"|||||
777001412|8903726232958|"F-23132"|"Todine 2mg x30com"|"TOLTERODINA"||"2mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Seven Pharma"||"Genito-Urinario"|"Incontinencia"|"Receta Médica"|||||
777001413|8903726248089|"F-22560"|"Afexdine 180mg x30com"|"FEXOFENADINA"||"180MG"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"Seven Pharma"||"Inmunologia"|"Antihistaminicos"|"Receta Médica"|||||
777001414|8903726249321|"F-22561"|"Duloxetina 30mg x28cap. (Sevenpharma)"|"DULOXETINA"||"30mg"|"CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO"||"por cada Cápsula"|"Seven Pharma"||"Salud Mental"|"Antidepresivos"|"Receta Médica"|||||
777001415|8903726250488|"F-22581"|"Duloxetina 60mg x30com. (Sevenpharma)"|"DULOXETINA"||"60mg"|"CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO"||"por cada Cápsula"|"Seven Pharma"||"Salud Mental"|"Antidepresivos"|"Receta Médica"|||||
777001416|8903726287682|"F-22514"|"Esomeprazol 40mg x30cap (Seven Pharma)"|"ESOMEPRAZOL"||"40mg"|"CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO"||"por cada Cápsula"|"Seven Pharma"||"Bioequivalentes"||"Receta Médica"|||||
777001417|8904159626468|"F-22172"|"Moxifloxacino 400mg x10com (MSN)"|"MOXIFLOXACINO"||"400mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"MSN"||"Infecciones"|"Antibioticos"|"Receta Médica"|||||
777001418|8904159675596|"F-26111"|"Atorvastatina 40mg x30com. (MSN)"|"ATORVASTATINA"||"40mg"|"COMPRIMIDOS RECUBIERTOS"||"por cada Comprimido"|"MSN"||"Cardiovascular"|"Colesterol y Trigliceridos"|"Receta Médica"|||||
777001419|8906031059104|"F-25714"|"Lactulosa 66,7% solución oral x 200 ml (Tervis Pharma)"|"LACTULOSA"||"7%"|"Solución oral/rectal"||"por cada 100ml de solución"|"Tervis Pharma"||"Gastrointestinal"|"Laxantes"|"Receta Médica"|||||
777001420|78005853|"F-8574/16"|"TAPSIN NOCTURNO TIRA"|"PARACETAMOL 500MG Y CLORFENAMINA 2MG"||||"6 UNIDADES"||"MAVER"||||"VENTA DIRECTA"|||||
777001421|300653145357||"OPTI-FREE EXPRESS SOLUCIÓN"|||||"120ML"||"ALCON"|||||||||
777001422|736085415186|"F-17094/18"|"THRIVE SOLUCIÓN OFTÁLMICA 0,1%"|"NAFAZOLINA"||||"5ML"||"SOPHIA"||||"VENTA DIRECTA"|||||
777001423|737186233587||"CITRATO DE MAGNESIO CÁPSULAS"|||||"90 UNIDADES"||"CNP"|||||||||
777001424|737186233648||"PROPOLVIT SPRAY ADULTO"|||||"30ML"||"CNP"|||||||||
777001425|737186233655||"PROVOLVIT SPRAY INFANTIL"|||||"30ML"||"CNP"|||||||||
777001426|737186233655||"PROPOLVIT SPRAY INFANTIL"|||||"30ML"||"CNP"|||||||||
777001427|4048846013781|"F-24004/18"|"TRAYENTA COMPRIMIDOS RECUBIERTOS 5MG"|"LINAGLIPTINA"||||"30 UNIDADES"||"BOEHRINGER INGELHEIM"||||"RECETA SIMPLE"|||||
777001428|7509552843415||"VOGUE ESMALTE DE UÑAS FANTASTIC RADIANTE"|||||"10ML"||"VOGUE"|||||||||
777001429|7730698129013|"F-18546/21"|"DIONDEL COMPRIMIDOS 100MG"|"FLECAINIDA"||||"20 UNIDADES"||"PHARMA INVESTI"||||"RECETA SIMPLE"|||||
777001430|7730963250336||"PRUDENCE PRESERVATIVOS NEÓN"|||||"3 UNIDADES"||"PRUDENCE"|||||||||
777001431|7730963251043||"PRUDENCE PRESERVATIVOS CORRUGADO"|||||"3 UNIDADES"||"PRUDENCE"|||||||||
777001432|7730963251050||"PRUDENCE PRESERVATIVOS EFECTO RETARDANTE"|||||"3 UNIDADES"||"PRUDENCE"|||||||||
777001433|7730963251081||"PRUDENCE PRESERVATIVOS CHOCOLATE"|||||"3 UNIDADES"||"PRUDENCE"|||||||||
777001434|7730963251098||"PRUDENCE PRESERVATIVOS MIX"|||||"3 UNIDADES"||"PRUDENCE"|||||||||
777001435|7730969301339|"F-23162/21"|"MIGRA-NEFERSIL COMPRIMIDOS RECUBIERTOS"|"CLONIXINATO DE LISINA 125MG Y ERGOTAMINA 1MG"||||"10 UNIDADES"||"PHARMA INVESTI"||||"RECETA SIMPLE"|||||
777001436|7793640992530|"F-14035/19"|"ACTRON CÁPSULAS BLANDAS 400MG"|"IBUPROFENO"||||"10 UNIDADES"||"BAYER"||||"RECETA SIMPLE"|||||
777001437|7793640992554|"F-1481/18"|"ASPIRINA COMPRIMIDOS 100MG."|"ÁCIDO ACETILSALICÍLICO"||||"98 UNIDADES"||"BAYER"||||"VENTA DIRECTA"|||||
777001438|7794640172953|"F-16026/22"|"ENO NARANJA FRASCO"|"BICARBONATO DE SODIO 43,16G, ÁCIDO CÍTRICO 43,1G Y CARBONATO DE SODIO 10G"||||"100G"||"GLAXOSMITHKLINE"||||"VENTA DIRECTA"|||||
777001439|7798032937519|"F-25896/20"|"DORALIV CÁPSULAS BLANDAS 600MG"|"IBUPROFENO"||||"10 UNIDADES"||"NOTTS"||||"RECETA SIMPLE"|||||
777001440|7800004003419||"ENERDAY EXTRA FUENTE SANDÍA"|||||"60ML"||"ENERDAY"|||||||||
